image,dilution_factor,tile_idx,model_name,model_label,architecture,foreground_pct
80x_1_2025-05-22_14-48-00_003,80,13,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.3734588623046875
80x_1_2025-05-22_14-48-00_003,80,13,resunet,ResUNet,resunet,0.0
80x_1_2025-05-22_14-48-00_003,80,13,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_1_2025-05-22_14-48-00_003,80,14,unet_best,U-Net (best),unet,0.0
80x_1_2025-05-22_14-48-00_003,80,14,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2216339111328125
80x_1_2025-05-22_14-48-00_003,80,14,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.3570556640625
80x_1_2025-05-22_14-48-00_003,80,14,resunet,ResUNet,resunet,0.0
80x_1_2025-05-22_14-48-00_003,80,14,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_1_2025-05-22_14-48-00_003,80,15,unet_best,U-Net (best),unet,0.0
80x_1_2025-05-22_14-48-00_003,80,15,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2483367919921875
80x_1_2025-05-22_14-48-00_003,80,15,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.365447998046875
80x_1_2025-05-22_14-48-00_003,80,15,resunet,ResUNet,resunet,0.0
80x_1_2025-05-22_14-48-00_003,80,15,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_1_2025-05-22_14-48-00_003,80,16,unet_best,U-Net (best),unet,0.0
80x_1_2025-05-22_14-48-00_003,80,16,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2780914306640625
80x_1_2025-05-22_14-48-00_003,80,16,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.3627777099609375
80x_1_2025-05-22_14-48-00_003,80,16,resunet,ResUNet,resunet,0.0
80x_1_2025-05-22_14-48-00_003,80,16,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_1_2025-05-22_14-48-00_003,80,17,unet_best,U-Net (best),unet,0.0
80x_1_2025-05-22_14-48-00_003,80,17,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2712249755859375
80x_1_2025-05-22_14-48-00_003,80,17,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.3627777099609375
80x_1_2025-05-22_14-48-00_003,80,17,resunet,ResUNet,resunet,0.0
80x_1_2025-05-22_14-48-00_003,80,17,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_1_2025-05-22_14-48-00_003,80,18,unet_best,U-Net (best),unet,0.0
80x_1_2025-05-22_14-48-00_003,80,18,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2597808837890625
80x_1_2025-05-22_14-48-00_003,80,18,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.3795623779296875
80x_1_2025-05-22_14-48-00_003,80,18,resunet,ResUNet,resunet,0.0
80x_1_2025-05-22_14-48-00_003,80,18,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_1_2025-05-22_14-48-00_003,80,19,unet_best,U-Net (best),unet,0.0
80x_1_2025-05-22_14-48-00_003,80,19,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.243377685546875
80x_1_2025-05-22_14-48-00_003,80,19,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.3856658935546875
80x_1_2025-05-22_14-48-00_003,80,19,resunet,ResUNet,resunet,0.0
80x_1_2025-05-22_14-48-00_003,80,19,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_1_2025-05-22_14-48-00_003,80,20,unet_best,U-Net (best),unet,0.0
80x_1_2025-05-22_14-48-00_003,80,20,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.238037109375
80x_1_2025-05-22_14-48-00_003,80,20,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.359344482421875
80x_1_2025-05-22_14-48-00_003,80,20,resunet,ResUNet,resunet,0.0
80x_1_2025-05-22_14-48-00_003,80,20,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_1_2025-05-22_14-48-00_003,80,21,unet_best,U-Net (best),unet,0.0
80x_1_2025-05-22_14-48-00_003,80,21,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2178192138671875
80x_1_2025-05-22_14-48-00_003,80,21,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.3681182861328125
80x_1_2025-05-22_14-48-00_003,80,21,resunet,ResUNet,resunet,0.0
80x_1_2025-05-22_14-48-00_003,80,21,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_1_2025-05-22_14-48-00_003,80,22,unet_best,U-Net (best),unet,0.0
80x_1_2025-05-22_14-48-00_003,80,22,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2323150634765625
80x_1_2025-05-22_14-48-00_003,80,22,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.3475189208984375
80x_1_2025-05-22_14-48-00_003,80,22,resunet,ResUNet,resunet,0.0
80x_1_2025-05-22_14-48-00_003,80,22,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_1_2025-05-22_14-48-00_003,80,23,unet_best,U-Net (best),unet,0.0
80x_1_2025-05-22_14-48-00_003,80,23,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.238037109375
80x_1_2025-05-22_14-48-00_003,80,23,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.3582000732421875
80x_1_2025-05-22_14-48-00_003,80,23,resunet,ResUNet,resunet,0.0
80x_1_2025-05-22_14-48-00_003,80,23,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_1_2025-05-22_14-48-00_003,80,24,unet_best,U-Net (best),unet,0.0
80x_1_2025-05-22_14-48-00_003,80,24,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.23040771484375
80x_1_2025-05-22_14-48-00_003,80,24,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.3452301025390625
80x_1_2025-05-22_14-48-00_003,80,24,resunet,ResUNet,resunet,0.0
80x_1_2025-05-22_14-48-00_003,80,24,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_1_2025-05-22_14-48-00_003,80,25,unet_best,U-Net (best),unet,0.0
80x_1_2025-05-22_14-48-00_003,80,25,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.23040771484375
80x_1_2025-05-22_14-48-00_003,80,25,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.3482818603515625
80x_1_2025-05-22_14-48-00_003,80,25,resunet,ResUNet,resunet,0.0
80x_1_2025-05-22_14-48-00_003,80,25,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_1_2025-05-22_14-48-00_003,80,26,unet_best,U-Net (best),unet,0.0
80x_1_2025-05-22_14-48-00_003,80,26,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2155303955078125
80x_1_2025-05-22_14-48-00_003,80,26,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.3444671630859375
80x_1_2025-05-22_14-48-00_003,80,26,resunet,ResUNet,resunet,0.0
80x_1_2025-05-22_14-48-00_003,80,26,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_1_2025-05-22_14-48-00_003,80,27,unet_best,U-Net (best),unet,0.0
80x_1_2025-05-22_14-48-00_003,80,27,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2201080322265625
80x_1_2025-05-22_14-48-00_003,80,27,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.3246307373046875
80x_1_2025-05-22_14-48-00_003,80,27,resunet,ResUNet,resunet,0.0
80x_1_2025-05-22_14-48-00_003,80,27,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_2_2025-05-22_14-48-00,80,0,unet_best,U-Net (best),unet,0.0
80x_2_2025-05-22_14-48-00,80,0,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2384185791015625
80x_2_2025-05-22_14-48-00,80,0,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.3993988037109375
80x_2_2025-05-22_14-48-00,80,0,resunet,ResUNet,resunet,0.0
80x_2_2025-05-22_14-48-00,80,0,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_2_2025-05-22_14-48-00,80,1,unet_best,U-Net (best),unet,0.0
80x_2_2025-05-22_14-48-00,80,1,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.246429443359375
80x_2_2025-05-22_14-48-00,80,1,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.39215087890625
80x_2_2025-05-22_14-48-00,80,1,resunet,ResUNet,resunet,0.0
80x_2_2025-05-22_14-48-00,80,1,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_2_2025-05-22_14-48-00,80,2,unet_best,U-Net (best),unet,0.0
80x_2_2025-05-22_14-48-00,80,2,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2716064453125
80x_2_2025-05-22_14-48-00,80,2,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.38909912109375
80x_2_2025-05-22_14-48-00,80,2,resunet,ResUNet,resunet,0.0
80x_2_2025-05-22_14-48-00,80,2,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_2_2025-05-22_14-48-00,80,3,unet_best,U-Net (best),unet,0.0
80x_2_2025-05-22_14-48-00,80,3,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.254058837890625
80x_2_2025-05-22_14-48-00,80,3,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.382232666015625
80x_2_2025-05-22_14-48-00,80,3,resunet,ResUNet,resunet,0.0
80x_2_2025-05-22_14-48-00,80,3,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_2_2025-05-22_14-48-00,80,4,unet_best,U-Net (best),unet,0.0
80x_2_2025-05-22_14-48-00,80,4,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2468109130859375
80x_2_2025-05-22_14-48-00,80,4,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.3795623779296875
80x_2_2025-05-22_14-48-00,80,4,resunet,ResUNet,resunet,0.0
80x_2_2025-05-22_14-48-00,80,4,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_2_2025-05-22_14-48-00,80,5,unet_best,U-Net (best),unet,0.0
80x_2_2025-05-22_14-48-00,80,5,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.24566650390625
80x_2_2025-05-22_14-48-00,80,5,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.3955841064453125
80x_2_2025-05-22_14-48-00,80,5,resunet,ResUNet,resunet,0.0
80x_2_2025-05-22_14-48-00,80,5,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_2_2025-05-22_14-48-00,80,6,unet_best,U-Net (best),unet,0.0
80x_2_2025-05-22_14-48-00,80,6,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2704620361328125
80x_2_2025-05-22_14-48-00,80,6,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.384521484375
80x_2_2025-05-22_14-48-00,80,6,resunet,ResUNet,resunet,0.0
80x_2_2025-05-22_14-48-00,80,6,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_2_2025-05-22_14-48-00,80,7,unet_best,U-Net (best),unet,0.0
80x_2_2025-05-22_14-48-00,80,7,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2399444580078125
80x_2_2025-05-22_14-48-00,80,7,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.345611572265625
80x_2_2025-05-22_14-48-00,80,7,resunet,ResUNet,resunet,0.0
80x_2_2025-05-22_14-48-00,80,7,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_2_2025-05-22_14-48-00,80,8,unet_best,U-Net (best),unet,0.0
80x_2_2025-05-22_14-48-00,80,8,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.226593017578125
80x_2_2025-05-22_14-48-00,80,8,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.3734588623046875
80x_2_2025-05-22_14-48-00,80,8,resunet,ResUNet,resunet,0.0
80x_2_2025-05-22_14-48-00,80,8,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_2_2025-05-22_14-48-00,80,9,unet_best,U-Net (best),unet,0.0
80x_2_2025-05-22_14-48-00,80,9,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2620697021484375
80x_2_2025-05-22_14-48-00,80,9,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.32958984375
80x_2_2025-05-22_14-48-00,80,9,resunet,ResUNet,resunet,0.0
80x_2_2025-05-22_14-48-00,80,9,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_2_2025-05-22_14-48-00,80,10,unet_best,U-Net (best),unet,0.0
80x_2_2025-05-22_14-48-00,80,10,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.23040771484375
80x_2_2025-05-22_14-48-00,80,10,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.3772735595703125
80x_2_2025-05-22_14-48-00,80,10,resunet,ResUNet,resunet,0.0
80x_2_2025-05-22_14-48-00,80,10,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_2_2025-05-22_14-48-00,80,11,unet_best,U-Net (best),unet,0.0
80x_2_2025-05-22_14-48-00,80,11,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.243377685546875
80x_2_2025-05-22_14-48-00,80,11,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.368499755859375
80x_2_2025-05-22_14-48-00,80,11,resunet,ResUNet,resunet,0.0
80x_2_2025-05-22_14-48-00,80,11,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_2_2025-05-22_14-48-00,80,12,unet_best,U-Net (best),unet,0.0
80x_2_2025-05-22_14-48-00,80,12,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2277374267578125
80x_2_2025-05-22_14-48-00,80,12,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.3498077392578125
80x_2_2025-05-22_14-48-00,80,12,resunet,ResUNet,resunet,0.0
80x_2_2025-05-22_14-48-00,80,12,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_2_2025-05-22_14-48-00,80,13,unet_best,U-Net (best),unet,0.0
80x_2_2025-05-22_14-48-00,80,13,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2170562744140625
80x_2_2025-05-22_14-48-00,80,13,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.305938720703125
80x_2_2025-05-22_14-48-00,80,13,resunet,ResUNet,resunet,0.0
80x_2_2025-05-22_14-48-00,80,13,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_2_2025-05-22_14-48-00,80,14,unet_best,U-Net (best),unet,0.0
80x_2_2025-05-22_14-48-00,80,14,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2124786376953125
80x_2_2025-05-22_14-48-00,80,14,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.3093719482421875
80x_2_2025-05-22_14-48-00,80,14,resunet,ResUNet,resunet,0.0
80x_2_2025-05-22_14-48-00,80,14,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_2_2025-05-22_14-48-00,80,15,unet_best,U-Net (best),unet,0.0
80x_2_2025-05-22_14-48-00,80,15,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2330780029296875
80x_2_2025-05-22_14-48-00,80,15,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.3143310546875
80x_2_2025-05-22_14-48-00,80,15,resunet,ResUNet,resunet,0.0
80x_2_2025-05-22_14-48-00,80,15,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_2_2025-05-22_14-48-00,80,16,unet_best,U-Net (best),unet,0.0
80x_2_2025-05-22_14-48-00,80,16,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2346038818359375
80x_2_2025-05-22_14-48-00,80,16,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.310516357421875
80x_2_2025-05-22_14-48-00,80,16,resunet,ResUNet,resunet,0.0
80x_2_2025-05-22_14-48-00,80,16,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_2_2025-05-22_14-48-00,80,17,unet_best,U-Net (best),unet,0.0
80x_2_2025-05-22_14-48-00,80,17,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.23040771484375
80x_2_2025-05-22_14-48-00,80,17,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.3177642822265625
80x_2_2025-05-22_14-48-00,80,17,resunet,ResUNet,resunet,0.0
80x_2_2025-05-22_14-48-00,80,17,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_2_2025-05-22_14-48-00,80,18,unet_best,U-Net (best),unet,0.0
80x_2_2025-05-22_14-48-00,80,18,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2201080322265625
80x_2_2025-05-22_14-48-00,80,18,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.32958984375
80x_2_2025-05-22_14-48-00,80,18,resunet,ResUNet,resunet,0.0
80x_2_2025-05-22_14-48-00,80,18,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_2_2025-05-22_14-48-00,80,19,unet_best,U-Net (best),unet,0.0
80x_2_2025-05-22_14-48-00,80,19,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2285003662109375
80x_2_2025-05-22_14-48-00,80,19,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.3173828125
80x_2_2025-05-22_14-48-00,80,19,resunet,ResUNet,resunet,0.0
80x_2_2025-05-22_14-48-00,80,19,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_2_2025-05-22_14-48-00,80,20,unet_best,U-Net (best),unet,0.0
80x_2_2025-05-22_14-48-00,80,20,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2262115478515625
80x_2_2025-05-22_14-48-00,80,20,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.29449462890625
80x_2_2025-05-22_14-48-00,80,20,resunet,ResUNet,resunet,0.0
80x_2_2025-05-22_14-48-00,80,20,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_2_2025-05-22_14-48-00,80,21,unet_best,U-Net (best),unet,0.0
80x_2_2025-05-22_14-48-00,80,21,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.20904541015625
80x_2_2025-05-22_14-48-00,80,21,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.28228759765625
80x_2_2025-05-22_14-48-00,80,21,resunet,ResUNet,resunet,0.0
80x_2_2025-05-22_14-48-00,80,21,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_2_2025-05-22_14-48-00,80,22,unet_best,U-Net (best),unet,0.0
80x_2_2025-05-22_14-48-00,80,22,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2262115478515625
80x_2_2025-05-22_14-48-00,80,22,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.299835205078125
80x_2_2025-05-22_14-48-00,80,22,resunet,ResUNet,resunet,0.0
80x_2_2025-05-22_14-48-00,80,22,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_2_2025-05-22_14-48-00,80,23,unet_best,U-Net (best),unet,0.0
80x_2_2025-05-22_14-48-00,80,23,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.226593017578125
80x_2_2025-05-22_14-48-00,80,23,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.262451171875
80x_2_2025-05-22_14-48-00,80,23,resunet,ResUNet,resunet,0.0
80x_2_2025-05-22_14-48-00,80,23,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_2_2025-05-22_14-48-00,80,24,unet_best,U-Net (best),unet,0.0
80x_2_2025-05-22_14-48-00,80,24,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2140045166015625
80x_2_2025-05-22_14-48-00,80,24,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.3154754638671875
80x_2_2025-05-22_14-48-00,80,24,resunet,ResUNet,resunet,0.0
80x_2_2025-05-22_14-48-00,80,24,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_2_2025-05-22_14-48-00,80,25,unet_best,U-Net (best),unet,0.0
80x_2_2025-05-22_14-48-00,80,25,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2105712890625
80x_2_2025-05-22_14-48-00,80,25,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.2834320068359375
80x_2_2025-05-22_14-48-00,80,25,resunet,ResUNet,resunet,0.0
80x_2_2025-05-22_14-48-00,80,25,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_2_2025-05-22_14-48-00,80,26,unet_best,U-Net (best),unet,0.0
80x_2_2025-05-22_14-48-00,80,26,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2162933349609375
80x_2_2025-05-22_14-48-00,80,26,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.260162353515625
80x_2_2025-05-22_14-48-00,80,26,resunet,ResUNet,resunet,0.0
80x_2_2025-05-22_14-48-00,80,26,attention_resunet,Attention ResUNet,attention_resunet,0.0
80x_2_2025-05-22_14-48-00,80,27,unet_best,U-Net (best),unet,0.0
80x_2_2025-05-22_14-48-00,80,27,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2044677734375
80x_2_2025-05-22_14-48-00,80,27,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.270843505859375
80x_2_2025-05-22_14-48-00,80,27,resunet,ResUNet,resunet,0.0
80x_2_2025-05-22_14-48-00,80,27,attention_resunet,Attention ResUNet,attention_resunet,0.0
160x_2025-05-15_02-05-00,160,0,unet_best,U-Net (best),unet,0.0
160x_2025-05-15_02-05-00,160,0,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2086639404296875
160x_2025-05-15_02-05-00,160,0,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.2719879150390625
160x_2025-05-15_02-05-00,160,0,resunet,ResUNet,resunet,0.0
160x_2025-05-15_02-05-00,160,0,attention_resunet,Attention ResUNet,attention_resunet,0.0
160x_2025-05-15_02-05-00,160,1,unet_best,U-Net (best),unet,0.0
160x_2025-05-15_02-05-00,160,1,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2094268798828125
160x_2025-05-15_02-05-00,160,1,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.289154052734375
160x_2025-05-15_02-05-00,160,1,resunet,ResUNet,resunet,0.0
160x_2025-05-15_02-05-00,160,1,attention_resunet,Attention ResUNet,attention_resunet,0.0
160x_2025-05-15_02-05-00,160,2,unet_best,U-Net (best),unet,0.0
160x_2025-05-15_02-05-00,160,2,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.209808349609375
160x_2025-05-15_02-05-00,160,2,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.2788543701171875
160x_2025-05-15_02-05-00,160,2,resunet,ResUNet,resunet,0.0
160x_2025-05-15_02-05-00,160,2,attention_resunet,Attention ResUNet,attention_resunet,0.0
160x_2025-05-15_02-05-00,160,3,unet_best,U-Net (best),unet,0.0
160x_2025-05-15_02-05-00,160,3,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2166748046875
160x_2025-05-15_02-05-00,160,3,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.3459930419921875
160x_2025-05-15_02-05-00,160,3,resunet,ResUNet,resunet,0.0
160x_2025-05-15_02-05-00,160,3,attention_resunet,Attention ResUNet,attention_resunet,0.0
160x_2025-05-15_02-05-00,160,4,unet_best,U-Net (best),unet,0.0
160x_2025-05-15_02-05-00,160,4,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.218963623046875
160x_2025-05-15_02-05-00,160,4,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.331878662109375
160x_2025-05-15_02-05-00,160,4,resunet,ResUNet,resunet,0.0
160x_2025-05-15_02-05-00,160,4,attention_resunet,Attention ResUNet,attention_resunet,0.0
160x_2025-05-15_02-05-00,160,5,unet_best,U-Net (best),unet,0.0
160x_2025-05-15_02-05-00,160,5,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2368927001953125
160x_2025-05-15_02-05-00,160,5,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.38604736328125
160x_2025-05-15_02-05-00,160,5,resunet,ResUNet,resunet,0.0
160x_2025-05-15_02-05-00,160,5,attention_resunet,Attention ResUNet,attention_resunet,0.0
160x_2025-05-15_02-05-00,160,6,unet_best,U-Net (best),unet,0.0
160x_2025-05-15_02-05-00,160,6,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2895355224609375
160x_2025-05-15_02-05-00,160,6,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.4207611083984375
160x_2025-05-15_02-05-00,160,6,resunet,ResUNet,resunet,0.0
160x_2025-05-15_02-05-00,160,6,attention_resunet,Attention ResUNet,attention_resunet,0.0
160x_2025-05-15_02-05-00,160,7,unet_best,U-Net (best),unet,0.0
160x_2025-05-15_02-05-00,160,7,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.1983642578125
160x_2025-05-15_02-05-00,160,7,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.2353668212890625
160x_2025-05-15_02-05-00,160,7,resunet,ResUNet,resunet,0.0
160x_2025-05-15_02-05-00,160,7,attention_resunet,Attention ResUNet,attention_resunet,0.0
160x_2025-05-15_02-05-00,160,8,unet_best,U-Net (best),unet,0.0
160x_2025-05-15_02-05-00,160,8,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.2017974853515625
160x_2025-05-15_02-05-00,160,8,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.2323150634765625
160x_2025-05-15_02-05-00,160,8,resunet,ResUNet,resunet,0.0
160x_2025-05-15_02-05-00,160,8,attention_resunet,Attention ResUNet,attention_resunet,0.0
160x_2025-05-15_02-05-00,160,9,unet_best,U-Net (best),unet,0.0
160x_2025-05-15_02-05-00,160,9,unet_lr5e-05_d0.2,"U-Net (lr5e-05, d0.2)",unet,0.203704833984375
160x_2025-05-15_02-05-00,160,9,unet_lr5e-05_d0.3,"U-Net (lr5e-05, d0.3)",unet,0.2796173095703125
160x_2025-05-15_02-05-00,160,9,resunet,ResUNet,resunet,0.0
