image,dilution,dilution_label,tile_idx,position_y,position_x,architecture,density_threshold_0.2,density_threshold_0.5,density_threshold_0.8,density_threshold_0.95,density_clahe_otsu_pred,density_clahe_otsu_orig
5120x_2025-05-16_00-59-00.tif,5120,5120x,11,512,2048,Attention_UNet,0.010135650634765625,0.00383758544921875,0.0004730224609375,0.0,0.8158340454101562,0.4162483215332031
5120x_2025-05-16_00-59-00.tif,5120,5120x,11,512,2048,Attention_ResUNet,0.012035369873046875,0.0042266845703125,0.0,0.0,0.9691696166992188,0.4162483215332031
5120x_2025-05-16_00-59-00.tif,5120,5120x,12,512,2560,UNet,0.01296234130859375,0.0044708251953125,0.0002288818359375,0.0,0.8781852722167969,0.3225212097167969
5120x_2025-05-16_00-59-00.tif,5120,5120x,12,512,2560,Attention_UNet,0.008541107177734375,0.003082275390625,0.000415802001953125,0.0,0.8420486450195312,0.3225212097167969
5120x_2025-05-16_00-59-00.tif,5120,5120x,12,512,2560,Attention_ResUNet,0.0115814208984375,0.003936767578125,0.0,0.0,0.9282722473144531,0.3225212097167969
5120x_2025-05-16_00-59-00.tif,5120,5120x,13,512,3072,UNet,0.015537261962890625,0.004627227783203125,0.000118255615234375,0.0,0.7226142883300781,0.4046478271484375
5120x_2025-05-16_00-59-00.tif,5120,5120x,13,512,3072,Attention_UNet,0.01325225830078125,0.002716064453125,0.000247955322265625,0.0,0.8539657592773438,0.4046478271484375
5120x_2025-05-16_00-59-00.tif,5120,5120x,13,512,3072,Attention_ResUNet,0.016841888427734375,0.004711151123046875,0.0,0.0,0.8127403259277344,0.4046478271484375
5120x_2025-05-16_00-59-00.tif,5120,5120x,14,1024,0,UNet,0.041492462158203125,0.006351470947265625,0.000213623046875,0.0,0.8017005920410156,0.4121742248535156
5120x_2025-05-16_00-59-00.tif,5120,5120x,14,1024,0,Attention_UNet,0.04009246826171875,0.00466156005859375,0.0,0.0,0.7564201354980469,0.4121742248535156
5120x_2025-05-16_00-59-00.tif,5120,5120x,14,1024,0,Attention_ResUNet,0.011077880859375,0.00241851806640625,0.0,0.0,0.9819450378417969,0.4121742248535156
5120x_2025-05-16_00-59-00.tif,5120,5120x,15,1024,512,UNet,0.022693634033203125,0.004695892333984375,8.0108642578125e-05,0.0,0.8004493713378906,0.4517250061035156
5120x_2025-05-16_00-59-00.tif,5120,5120x,15,1024,512,Attention_UNet,0.019191741943359375,0.003383636474609375,0.0,0.0,0.8900718688964844,0.4517250061035156
5120x_2025-05-16_00-59-00.tif,5120,5120x,15,1024,512,Attention_ResUNet,0.010662078857421875,0.00279998779296875,0.0,0.0,0.984344482421875,0.4517250061035156
5120x_2025-05-16_00-59-00.tif,5120,5120x,16,1024,1024,UNet,0.016262054443359375,0.005031585693359375,0.00061798095703125,3.0517578125e-05,0.9866142272949219,0.37920379638671875
5120x_2025-05-16_00-59-00.tif,5120,5120x,16,1024,1024,Attention_UNet,0.017833709716796875,0.004337310791015625,0.00023651123046875,0.0,0.9751396179199219,0.37920379638671875
5120x_2025-05-16_00-59-00.tif,5120,5120x,16,1024,1024,Attention_ResUNet,0.0120391845703125,0.003814697265625,0.000286102294921875,0.0,0.9830207824707031,0.37920379638671875
5120x_2025-05-16_00-59-00.tif,5120,5120x,17,1024,1536,UNet,0.01572418212890625,0.005184173583984375,0.000202178955078125,0.0,0.9859428405761719,0.489471435546875
5120x_2025-05-16_00-59-00.tif,5120,5120x,17,1024,1536,Attention_UNet,0.021274566650390625,0.0048370361328125,0.0,0.0,0.9654083251953125,0.489471435546875
5120x_2025-05-16_00-59-00.tif,5120,5120x,17,1024,1536,Attention_ResUNet,0.01369476318359375,0.00418853759765625,0.0,0.0,0.9714393615722656,0.489471435546875
5120x_2025-05-16_00-59-00.tif,5120,5120x,18,1024,2048,UNet,0.010730743408203125,0.003871917724609375,0.000331878662109375,0.0,0.7818984985351562,0.4341697692871094
5120x_2025-05-16_00-59-00.tif,5120,5120x,18,1024,2048,Attention_UNet,0.01287841796875,0.003627777099609375,6.103515625e-05,0.0,0.7314071655273438,0.4341697692871094
5120x_2025-05-16_00-59-00.tif,5120,5120x,18,1024,2048,Attention_ResUNet,0.00969696044921875,0.00321197509765625,4.1961669921875e-05,0.0,0.9733734130859375,0.4341697692871094
5120x_2025-05-16_00-59-00.tif,5120,5120x,19,1024,2560,UNet,0.017181396484375,0.006320953369140625,0.000301361083984375,0.0,0.9711418151855469,0.3752593994140625
5120x_2025-05-16_00-59-00.tif,5120,5120x,19,1024,2560,Attention_UNet,0.0167236328125,0.005275726318359375,0.000102996826171875,0.0,0.77471923828125,0.3752593994140625
5120x_2025-05-16_00-59-00.tif,5120,5120x,19,1024,2560,Attention_ResUNet,0.0152740478515625,0.005298614501953125,0.0,0.0,0.9717521667480469,0.3752593994140625
5120x_2025-05-16_00-59-00.tif,5120,5120x,20,1024,3072,UNet,0.019275665283203125,0.006866455078125,0.00025177001953125,0.0,0.9637222290039062,0.3314399719238281
5120x_2025-05-16_00-59-00.tif,5120,5120x,20,1024,3072,Attention_UNet,0.015224456787109375,0.005260467529296875,0.0004119873046875,0.0,0.8047904968261719,0.3314399719238281
5120x_2025-05-16_00-59-00.tif,5120,5120x,20,1024,3072,Attention_ResUNet,0.016998291015625,0.005908966064453125,0.0,0.0,0.9444618225097656,0.3314399719238281
5120x_2025-05-16_00-59-00.tif,5120,5120x,21,1536,0,UNet,0.045581817626953125,0.00568389892578125,0.000102996826171875,0.0,0.7947769165039062,0.38443756103515625
5120x_2025-05-16_00-59-00.tif,5120,5120x,21,1536,0,Attention_UNet,0.03018951416015625,0.004497528076171875,2.6702880859375e-05,0.0,0.7615623474121094,0.38443756103515625
5120x_2025-05-16_00-59-00.tif,5120,5120x,21,1536,0,Attention_ResUNet,0.009822845458984375,0.002483367919921875,1.9073486328125e-05,0.0,0.9763412475585938,0.38443756103515625
5120x_2025-05-16_00-59-00.tif,5120,5120x,22,1536,512,UNet,0.03083038330078125,0.004451751708984375,6.103515625e-05,0.0,0.775482177734375,0.4037361145019531
5120x_2025-05-16_00-59-00.tif,5120,5120x,22,1536,512,Attention_UNet,0.034759521484375,0.002933502197265625,1.1444091796875e-05,0.0,0.7115287780761719,0.4037361145019531
5120x_2025-05-16_00-59-00.tif,5120,5120x,22,1536,512,Attention_ResUNet,0.0088043212890625,0.002437591552734375,0.0,0.0,0.9873847961425781,0.4037361145019531
5120x_2025-05-16_00-59-00.tif,5120,5120x,23,1536,1024,UNet,0.01641845703125,0.0035247802734375,0.00017547607421875,0.0,0.7881050109863281,0.4220008850097656
5120x_2025-05-16_00-59-00.tif,5120,5120x,23,1536,1024,Attention_UNet,0.014190673828125,0.00263214111328125,0.0,0.0,0.89697265625,0.4220008850097656
5120x_2025-05-16_00-59-00.tif,5120,5120x,23,1536,1024,Attention_ResUNet,0.00788116455078125,0.002269744873046875,0.0,0.0,0.9893417358398438,0.4220008850097656
5120x_2025-05-16_00-59-00.tif,5120,5120x,24,1536,1536,UNet,0.015625,0.0041351318359375,0.00011444091796875,0.0,0.984375,0.42414093017578125
5120x_2025-05-16_00-59-00.tif,5120,5120x,24,1536,1536,Attention_UNet,0.016719818115234375,0.003353118896484375,0.0,0.0,0.9752426147460938,0.42414093017578125
5120x_2025-05-16_00-59-00.tif,5120,5120x,24,1536,1536,Attention_ResUNet,0.01038360595703125,0.003070831298828125,0.0,0.0,0.9733314514160156,0.42414093017578125
5120x_2025-05-16_00-59-00.tif,5120,5120x,25,1536,2048,UNet,0.010951995849609375,0.003490447998046875,0.000179290771484375,0.0,0.7492523193359375,0.4689445495605469
5120x_2025-05-16_00-59-00.tif,5120,5120x,25,1536,2048,Attention_UNet,0.014865875244140625,0.00315093994140625,0.0,0.0,0.92681884765625,0.4689445495605469
5120x_2025-05-16_00-59-00.tif,5120,5120x,25,1536,2048,Attention_ResUNet,0.0089874267578125,0.00278472900390625,0.0,0.0,0.9690399169921875,0.4689445495605469
5120x_2025-05-16_00-59-00.tif,5120,5120x,26,1536,2560,UNet,0.011806488037109375,0.003833770751953125,0.000225067138671875,0.0,0.7263031005859375,0.425689697265625
5120x_2025-05-16_00-59-00.tif,5120,5120x,26,1536,2560,Attention_UNet,0.015399932861328125,0.003437042236328125,1.9073486328125e-05,0.0,0.8192977905273438,0.425689697265625
5120x_2025-05-16_00-59-00.tif,5120,5120x,26,1536,2560,Attention_ResUNet,0.009521484375,0.0031280517578125,0.0,0.0,0.9712142944335938,0.425689697265625
5120x_2025-05-16_00-59-00.tif,5120,5120x,27,1536,3072,UNet,0.01584625244140625,0.0054168701171875,0.000335693359375,0.0,0.8806304931640625,0.41992950439453125
5120x_2025-05-16_00-59-00.tif,5120,5120x,27,1536,3072,Attention_UNet,0.018070220947265625,0.00490570068359375,1.1444091796875e-05,0.0,0.7955055236816406,0.41992950439453125
5120x_2025-05-16_00-59-00.tif,5120,5120x,27,1536,3072,Attention_ResUNet,0.013355255126953125,0.004642486572265625,0.0,0.0,0.9682769775390625,0.41992950439453125
640x_2025-05-16_00-59-00_002.tif,640,640x,0,0,0,UNet,0.2771339416503906,0.086029052734375,0.006988525390625,0.0,0.771820068359375,0.14825439453125
640x_2025-05-16_00-59-00_002.tif,640,640x,0,0,0,Attention_UNet,0.28266143798828125,0.07210159301757812,0.0004119873046875,0.0,0.7426719665527344,0.14825439453125
640x_2025-05-16_00-59-00_002.tif,640,640x,0,0,0,Attention_ResUNet,0.249298095703125,0.0803985595703125,0.002117156982421875,0.0,0.7470588684082031,0.14825439453125
640x_2025-05-16_00-59-00_002.tif,640,640x,1,0,512,UNet,0.21686553955078125,0.0774688720703125,0.01251220703125,0.001033782958984375,0.8207359313964844,0.12827301025390625
640x_2025-05-16_00-59-00_002.tif,640,640x,1,0,512,Attention_UNet,0.2616844177246094,0.07149887084960938,0.00391387939453125,0.0,0.7702980041503906,0.12827301025390625
640x_2025-05-16_00-59-00_002.tif,640,640x,1,0,512,Attention_ResUNet,0.23544692993164062,0.07968521118164062,0.005603790283203125,0.0,0.766632080078125,0.12827301025390625
640x_2025-05-16_00-59-00_002.tif,640,640x,2,0,1024,UNet,0.14008712768554688,0.056316375732421875,0.006160736083984375,0.0,0.8652915954589844,0.09864044189453125
640x_2025-05-16_00-59-00_002.tif,640,640x,2,0,1024,Attention_UNet,0.21478271484375,0.058666229248046875,0.0016632080078125,0.0,0.8086471557617188,0.09864044189453125
640x_2025-05-16_00-59-00_002.tif,640,640x,2,0,1024,Attention_ResUNet,0.15908050537109375,0.052570343017578125,0.0012359619140625,0.0,0.8226165771484375,0.09864044189453125
640x_2025-05-16_00-59-00_002.tif,640,640x,3,0,1536,UNet,0.11141204833984375,0.04889678955078125,0.003948211669921875,0.0,0.88848876953125,0.09319305419921875
640x_2025-05-16_00-59-00_002.tif,640,640x,3,0,1536,Attention_UNet,0.1458892822265625,0.04656219482421875,0.000698089599609375,0.0,0.8457870483398438,0.09319305419921875
640x_2025-05-16_00-59-00_002.tif,640,640x,3,0,1536,Attention_ResUNet,0.12147140502929688,0.042633056640625,0.000293731689453125,0.0,0.8605194091796875,0.09319305419921875
640x_2025-05-16_00-59-00_002.tif,640,640x,4,0,2048,UNet,0.10464859008789062,0.043567657470703125,0.0016937255859375,0.0,0.8960914611816406,0.10868453979492188
640x_2025-05-16_00-59-00_002.tif,640,640x,4,0,2048,Attention_UNet,0.11073684692382812,0.0359649658203125,0.00121307373046875,0.0,0.8318977355957031,0.10868453979492188
640x_2025-05-16_00-59-00_002.tif,640,640x,4,0,2048,Attention_ResUNet,0.11359405517578125,0.039333343505859375,1.52587890625e-05,0.0,0.8660507202148438,0.10868453979492188
640x_2025-05-16_00-59-00_002.tif,640,640x,5,0,2560,UNet,0.10547256469726562,0.0383453369140625,0.00140380859375,0.0,0.8852157592773438,0.12150192260742188
640x_2025-05-16_00-59-00_002.tif,640,640x,5,0,2560,Attention_UNet,0.09646987915039062,0.027919769287109375,0.00124359130859375,3.814697265625e-06,0.7879104614257812,0.12150192260742188
640x_2025-05-16_00-59-00_002.tif,640,640x,5,0,2560,Attention_ResUNet,0.1261138916015625,0.041522979736328125,0.0001983642578125,0.0,0.8576393127441406,0.12150192260742188
640x_2025-05-16_00-59-00_002.tif,640,640x,6,0,3072,UNet,0.10970687866210938,0.030887603759765625,0.000843048095703125,0.0,0.8674507141113281,0.18426513671875
640x_2025-05-16_00-59-00_002.tif,640,640x,6,0,3072,Attention_UNet,0.11772537231445312,0.0242767333984375,0.001415252685546875,7.62939453125e-06,0.7828598022460938,0.18426513671875
640x_2025-05-16_00-59-00_002.tif,640,640x,6,0,3072,Attention_ResUNet,0.19281005859375,0.04943084716796875,7.62939453125e-05,0.0,0.8096351623535156,0.18426513671875
640x_2025-05-16_00-59-00_002.tif,640,640x,7,512,0,UNet,0.2716827392578125,0.07864761352539062,0.00907135009765625,0.001232147216796875,0.7744636535644531,0.12699508666992188
640x_2025-05-16_00-59-00_002.tif,640,640x,7,512,0,Attention_UNet,0.24133682250976562,0.06516265869140625,0.003017425537109375,3.4332275390625e-05,0.7573699951171875,0.12699508666992188
640x_2025-05-16_00-59-00_002.tif,640,640x,7,512,0,Attention_ResUNet,0.19006729125976562,0.056026458740234375,0.003833770751953125,6.103515625e-05,0.7999649047851562,0.12699508666992188
640x_2025-05-16_00-59-00_002.tif,640,640x,8,512,512,UNet,0.2060546875,0.05950927734375,0.0051422119140625,3.814697265625e-06,0.8214454650878906,0.10925674438476562
640x_2025-05-16_00-59-00_002.tif,640,640x,8,512,512,Attention_UNet,0.21137619018554688,0.051006317138671875,0.000431060791015625,0.0,0.8030052185058594,0.10925674438476562
640x_2025-05-16_00-59-00_002.tif,640,640x,8,512,512,Attention_ResUNet,0.171234130859375,0.04900360107421875,0.001068115234375,0.0,0.8043785095214844,0.10925674438476562
640x_2025-05-16_00-59-00_002.tif,640,640x,9,512,1024,UNet,0.1318359375,0.04290771484375,0.001861572265625,0.0,0.8707656860351562,0.09585952758789062
640x_2025-05-16_00-59-00_002.tif,640,640x,9,512,1024,Attention_UNet,0.17812347412109375,0.04241943359375,0.00034332275390625,0.0,0.831329345703125,0.09585952758789062
640x_2025-05-16_00-59-00_002.tif,640,640x,9,512,1024,Attention_ResUNet,0.13213729858398438,0.03612518310546875,0.000377655029296875,0.0,0.8339767456054688,0.09585952758789062
640x_2025-05-16_00-59-00_002.tif,640,640x,10,512,1536,UNet,0.10513687133789062,0.040393829345703125,0.002170562744140625,0.0,0.8839035034179688,0.0798797607421875
640x_2025-05-16_00-59-00_002.tif,640,640x,10,512,1536,Attention_UNet,0.15761184692382812,0.042682647705078125,0.00045013427734375,0.0,0.8491249084472656,0.0798797607421875
640x_2025-05-16_00-59-00_002.tif,640,640x,10,512,1536,Attention_ResUNet,0.10581588745117188,0.033061981201171875,0.000278472900390625,0.0,0.8675041198730469,0.0798797607421875
640x_2025-05-16_00-59-00_002.tif,640,640x,11,512,2048,UNet,0.08552169799804688,0.034687042236328125,0.00189208984375,0.0,0.9125938415527344,0.08051300048828125
640x_2025-05-16_00-59-00_002.tif,640,640x,11,512,2048,Attention_UNet,0.10396575927734375,0.029796600341796875,0.0003814697265625,0.0,0.8690528869628906,0.08051300048828125
640x_2025-05-16_00-59-00_002.tif,640,640x,11,512,2048,Attention_ResUNet,0.08683013916015625,0.027751922607421875,0.00012969970703125,0.0,0.88934326171875,0.08051300048828125
640x_2025-05-16_00-59-00_002.tif,640,640x,12,512,2560,UNet,0.10141372680664062,0.041027069091796875,0.002124786376953125,0.0,0.8971977233886719,0.09896087646484375
640x_2025-05-16_00-59-00_002.tif,640,640x,12,512,2560,Attention_UNet,0.11908721923828125,0.034725189208984375,0.00099945068359375,0.0,0.8283157348632812,0.09896087646484375
640x_2025-05-16_00-59-00_002.tif,640,640x,12,512,2560,Attention_ResUNet,0.1032257080078125,0.034271240234375,0.000568389892578125,0.0,0.8733978271484375,0.09896087646484375
640x_2025-05-16_00-59-00_002.tif,640,640x,13,512,3072,UNet,0.11383056640625,0.041034698486328125,0.0015716552734375,0.0,0.879974365234375,0.12719345092773438
640x_2025-05-16_00-59-00_002.tif,640,640x,13,512,3072,Attention_UNet,0.12337493896484375,0.0345611572265625,0.001148223876953125,0.0,0.8003463745117188,0.12719345092773438
640x_2025-05-16_00-59-00_002.tif,640,640x,13,512,3072,Attention_ResUNet,0.12783050537109375,0.04148101806640625,6.866455078125e-05,0.0,0.8550491333007812,0.12719345092773438
640x_2025-05-16_00-59-00_002.tif,640,640x,14,1024,0,UNet,0.2789573669433594,0.074493408203125,0.005054473876953125,0.0,0.7618293762207031,0.12548446655273438
640x_2025-05-16_00-59-00_002.tif,640,640x,14,1024,0,Attention_UNet,0.2868156433105469,0.064544677734375,0.000347137451171875,0.0,0.6761474609375,0.12548446655273438
640x_2025-05-16_00-59-00_002.tif,640,640x,14,1024,0,Attention_ResUNet,0.16652297973632812,0.04659271240234375,0.00069427490234375,0.0,0.8128509521484375,0.12548446655273438
640x_2025-05-16_00-59-00_002.tif,640,640x,15,1024,512,UNet,0.1902313232421875,0.046215057373046875,0.0025177001953125,7.62939453125e-06,0.8304061889648438,0.09072494506835938
640x_2025-05-16_00-59-00_002.tif,640,640x,15,1024,512,Attention_UNet,0.16658782958984375,0.0360260009765625,0.000244140625,0.0,0.8041954040527344,0.09072494506835938
640x_2025-05-16_00-59-00_002.tif,640,640x,15,1024,512,Attention_ResUNet,0.10293960571289062,0.024044036865234375,0.000335693359375,0.0,0.8667984008789062,0.09072494506835938
640x_2025-05-16_00-59-00_002.tif,640,640x,16,1024,1024,UNet,0.13663864135742188,0.035736083984375,0.001247406005859375,0.0,0.8678321838378906,0.09011077880859375
640x_2025-05-16_00-59-00_002.tif,640,640x,16,1024,1024,Attention_UNet,0.1502227783203125,0.03343963623046875,9.5367431640625e-05,0.0,0.8557167053222656,0.09011077880859375
640x_2025-05-16_00-59-00_002.tif,640,640x,16,1024,1024,Attention_ResUNet,0.098388671875,0.0230255126953125,0.0001678466796875,0.0,0.8614845275878906,0.09011077880859375
640x_2025-05-16_00-59-00_002.tif,640,640x,17,1024,1536,UNet,0.0823211669921875,0.02585601806640625,0.0008392333984375,0.0,0.9119529724121094,0.06909561157226562
640x_2025-05-16_00-59-00_002.tif,640,640x,17,1024,1536,Attention_UNet,0.11342620849609375,0.026790618896484375,0.00011444091796875,0.0,0.8898048400878906,0.06909561157226562
640x_2025-05-16_00-59-00_002.tif,640,640x,17,1024,1536,Attention_ResUNet,0.0724334716796875,0.01763916015625,0.0001983642578125,0.0,0.8939933776855469,0.06909561157226562
640x_2025-05-16_00-59-00_002.tif,640,640x,18,1024,2048,UNet,0.07220077514648438,0.025707244873046875,0.000606536865234375,0.0,0.9076194763183594,0.0839385986328125
640x_2025-05-16_00-59-00_002.tif,640,640x,18,1024,2048,Attention_UNet,0.11529922485351562,0.027721405029296875,8.0108642578125e-05,0.0,0.8796844482421875,0.0839385986328125
640x_2025-05-16_00-59-00_002.tif,640,640x,18,1024,2048,Attention_ResUNet,0.06877517700195312,0.018779754638671875,2.288818359375e-05,0.0,0.9008979797363281,0.0839385986328125
640x_2025-05-16_00-59-00_002.tif,640,640x,19,1024,2560,UNet,0.07986831665039062,0.031005859375,0.0012969970703125,0.0,0.9118499755859375,0.0739593505859375
640x_2025-05-16_00-59-00_002.tif,640,640x,19,1024,2560,Attention_UNet,0.10784149169921875,0.028659820556640625,0.00012969970703125,0.0,0.8701362609863281,0.0739593505859375
640x_2025-05-16_00-59-00_002.tif,640,640x,19,1024,2560,Attention_ResUNet,0.0763702392578125,0.023586273193359375,5.340576171875e-05,0.0,0.8993034362792969,0.0739593505859375
640x_2025-05-16_00-59-00_002.tif,640,640x,20,1024,3072,UNet,0.12676239013671875,0.0504302978515625,0.002170562744140625,0.0,0.8716964721679688,0.1205902099609375
640x_2025-05-16_00-59-00_002.tif,640,640x,20,1024,3072,Attention_UNet,0.16828155517578125,0.046146392822265625,0.00017547607421875,0.0,0.8009376525878906,0.1205902099609375
640x_2025-05-16_00-59-00_002.tif,640,640x,20,1024,3072,Attention_ResUNet,0.121917724609375,0.040508270263671875,0.000324249267578125,0.0,0.8556480407714844,0.1205902099609375
640x_2025-05-16_00-59-00_002.tif,640,640x,21,1536,0,UNet,0.28870391845703125,0.0703125,0.0031280517578125,0.0,0.7453460693359375,0.12094879150390625
640x_2025-05-16_00-59-00_002.tif,640,640x,21,1536,0,Attention_UNet,0.23168563842773438,0.06946563720703125,0.00103759765625,0.0,0.723876953125,0.12094879150390625
640x_2025-05-16_00-59-00_002.tif,640,640x,21,1536,0,Attention_ResUNet,0.13580703735351562,0.041576385498046875,0.000705718994140625,0.0,0.8270111083984375,0.12094879150390625
640x_2025-05-16_00-59-00_002.tif,640,640x,22,1536,512,UNet,0.212554931640625,0.0504608154296875,0.00164031982421875,0.0,0.7977104187011719,0.09576034545898438
640x_2025-05-16_00-59-00_002.tif,640,640x,22,1536,512,Attention_UNet,0.224273681640625,0.042079925537109375,7.2479248046875e-05,0.0,0.7094497680664062,0.09576034545898438
640x_2025-05-16_00-59-00_002.tif,640,640x,22,1536,512,Attention_ResUNet,0.094940185546875,0.02197265625,8.0108642578125e-05,0.0,0.8747901916503906,0.09576034545898438
640x_2025-05-16_00-59-00_002.tif,640,640x,23,1536,1024,UNet,0.16202926635742188,0.036128997802734375,0.00090789794921875,0.0,0.8446884155273438,0.08649063110351562
640x_2025-05-16_00-59-00_002.tif,640,640x,23,1536,1024,Attention_UNet,0.1437225341796875,0.030223846435546875,0.000110626220703125,0.0,0.834442138671875,0.08649063110351562
640x_2025-05-16_00-59-00_002.tif,640,640x,23,1536,1024,Attention_ResUNet,0.078094482421875,0.015926361083984375,0.000118255615234375,0.0,0.8873519897460938,0.08649063110351562
640x_2025-05-16_00-59-00_002.tif,640,640x,24,1536,1536,UNet,0.11526107788085938,0.031772613525390625,0.0040740966796875,0.001239776611328125,0.8944625854492188,0.07336044311523438
640x_2025-05-16_00-59-00_002.tif,640,640x,24,1536,1536,Attention_UNet,0.12254714965820312,0.0309295654296875,0.002437591552734375,7.62939453125e-06,0.8866539001464844,0.07336044311523438
640x_2025-05-16_00-59-00_002.tif,640,640x,24,1536,1536,Attention_ResUNet,0.07336807250976562,0.01856231689453125,0.00267791748046875,0.0,0.8938255310058594,0.07336044311523438
640x_2025-05-16_00-59-00_002.tif,640,640x,25,1536,2048,UNet,0.08686065673828125,0.025585174560546875,0.000396728515625,0.0,0.911468505859375,0.07711029052734375
640x_2025-05-16_00-59-00_002.tif,640,640x,25,1536,2048,Attention_UNet,0.11695098876953125,0.026641845703125,3.0517578125e-05,0.0,0.8846931457519531,0.07711029052734375
640x_2025-05-16_00-59-00_002.tif,640,640x,25,1536,2048,Attention_ResUNet,0.06794357299804688,0.015964508056640625,1.9073486328125e-05,0.0,0.8945693969726562,0.07711029052734375
640x_2025-05-16_00-59-00_002.tif,640,640x,26,1536,2560,UNet,0.11265945434570312,0.038486480712890625,0.001239776611328125,0.0,0.8839607238769531,0.09148406982421875
640x_2025-05-16_00-59-00_002.tif,640,640x,26,1536,2560,Attention_UNet,0.1668853759765625,0.040557861328125,9.918212890625e-05,0.0,0.8431243896484375,0.09148406982421875
640x_2025-05-16_00-59-00_002.tif,640,640x,26,1536,2560,Attention_ResUNet,0.094390869140625,0.026058197021484375,3.814697265625e-05,0.0,0.8736381530761719,0.09148406982421875
640x_2025-05-16_00-59-00_002.tif,640,640x,27,1536,3072,UNet,0.14733505249023438,0.055889129638671875,0.00214385986328125,0.0,0.8524513244628906,0.11937713623046875
640x_2025-05-16_00-59-00_002.tif,640,640x,27,1536,3072,Attention_UNet,0.22824859619140625,0.0587921142578125,0.00035858154296875,0.0,0.7974891662597656,0.11937713623046875
640x_2025-05-16_00-59-00_002.tif,640,640x,27,1536,3072,Attention_ResUNet,0.12681198120117188,0.0403289794921875,0.000156402587890625,0.0,0.8445892333984375,0.11937713623046875
80x_2025-05-22_14-48-00.tif,80,80x,0,0,0,UNet,0.8821563720703125,0.627899169921875,0.30788421630859375,0.0229339599609375,0.4851837158203125,0.4511528015136719
80x_2025-05-22_14-48-00.tif,80,80x,0,0,0,Attention_UNet,0.8181648254394531,0.4970970153808594,0.08726119995117188,7.62939453125e-06,0.4995079040527344,0.4511528015136719
80x_2025-05-22_14-48-00.tif,80,80x,0,0,0,Attention_ResUNet,0.8890037536621094,0.5988388061523438,0.25188446044921875,9.5367431640625e-05,0.4836883544921875,0.4511528015136719
80x_2025-05-22_14-48-00.tif,80,80x,1,0,512,UNet,0.8868446350097656,0.6181564331054688,0.33123016357421875,0.0311737060546875,0.4853973388671875,0.443756103515625
80x_2025-05-22_14-48-00.tif,80,80x,1,0,512,Attention_UNet,0.8140640258789062,0.5083122253417969,0.133026123046875,0.0001983642578125,0.5012969970703125,0.443756103515625
80x_2025-05-22_14-48-00.tif,80,80x,1,0,512,Attention_ResUNet,0.8831214904785156,0.5827751159667969,0.2646675109863281,0.000507354736328125,0.4870338439941406,0.443756103515625
80x_2025-05-22_14-48-00.tif,80,80x,2,0,1024,UNet,0.8585090637207031,0.6026382446289062,0.3134269714355469,0.026081085205078125,0.48482513427734375,0.4485054016113281
80x_2025-05-22_14-48-00.tif,80,80x,2,0,1024,Attention_UNet,0.7953109741210938,0.511871337890625,0.13788223266601562,0.000148773193359375,0.5006065368652344,0.4485054016113281
80x_2025-05-22_14-48-00.tif,80,80x,2,0,1024,Attention_ResUNet,0.857635498046875,0.5631752014160156,0.23984527587890625,0.00028228759765625,0.49274444580078125,0.4485054016113281
80x_2025-05-22_14-48-00.tif,80,80x,3,0,1536,UNet,0.8562431335449219,0.6037979125976562,0.30825042724609375,0.023136138916015625,0.48697662353515625,0.4546089172363281
80x_2025-05-22_14-48-00.tif,80,80x,3,0,1536,Attention_UNet,0.7970848083496094,0.516143798828125,0.13423538208007812,0.000102996826171875,0.4972953796386719,0.4546089172363281
80x_2025-05-22_14-48-00.tif,80,80x,3,0,1536,Attention_ResUNet,0.8586616516113281,0.5649948120117188,0.238250732421875,0.00034332275390625,0.491058349609375,0.4546089172363281
80x_2025-05-22_14-48-00.tif,80,80x,4,0,2048,UNet,0.8545722961425781,0.5868339538574219,0.27115631103515625,0.013637542724609375,0.4916496276855469,0.44551849365234375
80x_2025-05-22_14-48-00.tif,80,80x,4,0,2048,Attention_UNet,0.7928886413574219,0.4960136413574219,0.11108779907226562,0.000110626220703125,0.5017127990722656,0.44551849365234375
80x_2025-05-22_14-48-00.tif,80,80x,4,0,2048,Attention_ResUNet,0.8552589416503906,0.542266845703125,0.20352935791015625,0.000156402587890625,0.4968376159667969,0.44551849365234375
80x_2025-05-22_14-48-00.tif,80,80x,5,0,2560,UNet,0.8682708740234375,0.5913009643554688,0.25091552734375,0.010036468505859375,0.4954719543457031,0.4405670166015625
80x_2025-05-22_14-48-00.tif,80,80x,5,0,2560,Attention_UNet,0.8011703491210938,0.47594451904296875,0.0888519287109375,7.62939453125e-06,0.5026626586914062,0.4405670166015625
80x_2025-05-22_14-48-00.tif,80,80x,5,0,2560,Attention_ResUNet,0.85797119140625,0.53387451171875,0.18032073974609375,3.0517578125e-05,0.4987525939941406,0.4405670166015625
80x_2025-05-22_14-48-00.tif,80,80x,6,0,3072,UNet,0.8780403137207031,0.5871009826660156,0.21858596801757812,0.00482177734375,0.494110107421875,0.4502410888671875
80x_2025-05-22_14-48-00.tif,80,80x,6,0,3072,Attention_UNet,0.8154258728027344,0.4679450988769531,0.06639480590820312,1.52587890625e-05,0.5017356872558594,0.4502410888671875
80x_2025-05-22_14-48-00.tif,80,80x,6,0,3072,Attention_ResUNet,0.8263435363769531,0.4944419860839844,0.12397003173828125,3.814697265625e-06,0.5011863708496094,0.4502410888671875
