image,dilution_factor,method,foreground_pct
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,0.0802619731985032
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,0.0546264345757663
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,1.081795897334814
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,2.94500719755888
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,4.849747568368912
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,20.207245647907257
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,41.83169603347778
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,53.534770011901855
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,92.88961291313171
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,90.0479257106781
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,91.79437160491943
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,0.0568740186281502
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,0.0573362805880606
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,0.0587115064263343
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,0.0646511500235647
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,0.0755686487536877
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,0.085209181997925
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,0.0553691352251917
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,0.0522818299941718
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,0.0472858693683519
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,4.6837810426950455
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,6.173570826649666
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,14.215824007987976
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,37.90903091430664
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,61.25215291976929
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,86.7107093334198
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,0.0561415450647473
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,0.0564669026061892
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,0.0570795731619
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,0.0587109534535557
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,0.0658867822494357
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,0.0846496957819908
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,0.0941347447223961
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,0.0980355427600443
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,0.052965513896197
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,0.051341118523851
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,2.697768062353134
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,1.782350055873394
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,3.9540033787488937
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,26.943203806877136
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,84.2603325843811
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,0.0555948994588106
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,0.0558400701265782
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,0.0565104535780847
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,0.0570865231566131
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,0.0588834518566727
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,0.0676082505378872
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,0.0779445748776197
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,0.0704191217664629
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,0.0594031473156064
10240x_2560x_2025-05-16_00-59-00_002,10240,attention_resunet,0.0538344727829098
