image,dilution,dilution_label,tile_idx,position_y,position_x,density_threshold_0.2,density_threshold_0.5,density_threshold_0.8,density_threshold_0.95,density_clahe_otsu_pred,density_clahe_otsu_orig
1280x_2025-05-16_00-59-00_002.tif,1280,1280x,10,512,1536,0.03435135,0.013256073,0.0015525818,0.0,0.033527374267578125,0.024547576904296875
1280x_2025-05-16_00-59-00_002.tif,1280,1280x,11,512,2048,0.040473938,0.016357422,0.0015068054,0.0,0.040241241455078125,0.031070709228515625
1280x_2025-05-16_00-59-00_002.tif,1280,1280x,12,512,2560,0.042354584,0.017028809,0.0016746521,0.0,0.04303741455078125,0.039768218994140625
1280x_2025-05-16_00-59-00_002.tif,1280,1280x,13,512,3072,0.06389618,0.02532959,0.0020179749,0.0,0.06621170043945312,0.07495498657226562
1280x_2025-05-16_00-59-00_002.tif,1280,1280x,14,1024,0,0.110248566,0.021186829,0.00077056885,0.0,0.15390777587890625,0.04204559326171875
1280x_2025-05-16_00-59-00_002.tif,1280,1280x,15,1024,512,0.08056259,0.017623901,0.0011901855,0.0,0.09564208984375,0.037395477294921875
1280x_2025-05-16_00-59-00_002.tif,1280,1280x,16,1024,1024,0.04834366,0.013332367,0.0007019043,0.0,0.04752349853515625,0.026760101318359375
1280x_2025-05-16_00-59-00_002.tif,1280,1280x,17,1024,1536,0.038913727,0.013217926,0.0010528564,0.0,0.03414154052734375,0.028057098388671875
1280x_2025-05-16_00-59-00_002.tif,1280,1280x,18,1024,2048,0.033870697,0.0126953125,0.0011062622,0.0,0.039012908935546875,0.03829193115234375
1280x_2025-05-16_00-59-00_002.tif,1280,1280x,19,1024,2560,0.039463043,0.015029907,0.00075531006,0.0,0.045024871826171875,0.033893585205078125
1280x_2025-05-16_00-59-00_002.tif,1280,1280x,20,1024,3072,0.059921265,0.023605347,0.00157547,0.0,0.06273651123046875,0.06014251708984375
1280x_2025-05-16_00-59-00_002.tif,1280,1280x,21,1536,0,0.12602997,0.023181915,0.00078201294,0.0,0.17264556884765625,0.048725128173828125
1280x_2025-05-16_00-59-00_002.tif,1280,1280x,22,1536,512,0.10531616,0.01922226,0.0006713867,0.0,0.1435699462890625,0.041301727294921875
1280x_2025-05-16_00-59-00_002.tif,1280,1280x,23,1536,1024,0.06271362,0.013427734,0.00046539307,0.0,0.07628250122070312,0.2540092468261719
